 2.700000000000000E-002	 3.800000000000000E-002	 3.700000000000000E-002	 3.700000000000000E-002	 2.800000000000000E-002	 3.400000000000000E-002	 4.200000000000000E-002	 5.000000000000000E-002	 5.900000000000000E-002	 3.500000000000000E-002	 3.900000000000000E-002	 4.400000000000000E-002	 5.000000000000000E-002	 5.700000000000000E-002	 6.800000000000000E-002	 3.500000000000000E-002	 4.500000000000000E-002	 5.000000000000000E-002	 5.500000000000000E-002	 6.400000000000000E-002	 7.300000000000000E-002	 4.100000000000000E-002	 4.100000000000000E-002	 4.100000000000000E-002	 4.100000000000000E-002	 4.300000000000000E-002	 4.300000000000000E-002	 4.600000000000000E-002	 4.600000000000000E-002	 5.000000000000000E-002	 5.100000000000000E-002	 5.300000000000000E-002	 5.600000000000000E-002	 6.000000000000000E-002	 6.400000000000000E-002	 6.400000000000000E-002	 2.300000000000000E-002	 2.400000000000000E-002	 2.400000000000000E-002	 1.500000000000000E-002	 1.600000000000000E-002	 1.600000000000000E-002	 1.200000000000000E-002	 1.100000000000000E-002	 1.200000000000000E-002	 8.999999999999999E-003	 8.999999999999999E-003	 8.999999999999999E-003	 8.999999999999999E-003	 1.000000000000000E-002	 1.000000000000000E-002	 3.000000000000000E-002	 3.400000000000000E-002	 3.600000000000000E-002	 3.500000000000000E-002	 4.000000000000000E-002	 4.100000000000000E-002	 4.000000000000000E-002	 4.500000000000000E-002	 4.800000000000000E-002	 4.700000000000000E-002	 5.100000000000000E-002	 5.200000000000000E-002	 5.400000000000000E-002	 6.100000000000000E-002	 6.500000000000000E-002	 1.700000000000000E-002	 2.200000000000000E-002	 2.400000000000000E-002	 1.200000000000000E-002	 1.500000000000000E-002	 1.600000000000000E-002	 1.000000000000000E-002	 1.200000000000000E-002	 1.300000000000000E-002	 8.999999999999999E-003	 1.000000000000000E-002	 1.100000000000000E-002	 8.999999999999999E-003	 1.000000000000000E-002	 1.100000000000000E-002	 
 3.900000000000000E-002	 5.400000000000000E-002	 5.200000000000000E-002	 5.300000000000000E-002	 3.700000000000000E-002	 4.600000000000000E-002	 5.400000000000000E-002	 6.300000000000000E-002	 7.300000000000000E-002	 4.500000000000000E-002	 5.600000000000000E-002	 5.800000000000000E-002	 6.500000000000000E-002	 7.400000000000000E-002	 8.100000000000000E-002	 6.000000000000000E-002	 6.400000000000000E-002	 7.300000000000000E-002	 8.200000000000000E-002	 9.200000000000000E-002	 1.040000000000000E-001	 5.700000000000000E-002	 5.700000000000000E-002	 5.800000000000000E-002	 5.800000000000000E-002	 5.900000000000000E-002	 5.900000000000000E-002	 6.200000000000000E-002	 7.000000000000001E-002	 6.500000000000000E-002	 6.800000000000000E-002	 6.900000000000001E-002	 7.099999999999999E-002	 7.800000000000000E-002	 8.200000000000000E-002	 8.500000000000001E-002	 3.500000000000000E-002	 3.400000000000000E-002	 3.300000000000000E-002	 2.300000000000000E-002	 2.300000000000000E-002	 2.200000000000000E-002	 1.700000000000000E-002	 1.700000000000000E-002	 1.700000000000000E-002	 1.400000000000000E-002	 1.400000000000000E-002	 1.300000000000000E-002	 1.300000000000000E-002	 1.300000000000000E-002	 1.400000000000000E-002	 4.200000000000000E-002	 4.800000000000000E-002	 5.000000000000000E-002	 4.900000000000000E-002	 5.300000000000000E-002	 5.600000000000000E-002	 5.400000000000000E-002	 6.000000000000000E-002	 6.400000000000000E-002	 6.100000000000000E-002	 6.600000000000000E-002	 7.400000000000000E-002	 7.099999999999999E-002	 8.100000000000000E-002	 7.900000000000000E-002	 1.700000000000000E-002	 2.800000000000000E-002	 2.500000000000000E-002	 1.500000000000000E-002	 1.700000000000000E-002	 1.900000000000000E-002	 1.400000000000000E-002	 1.500000000000000E-002	 1.700000000000000E-002	 1.200000000000000E-002	 1.200000000000000E-002	 1.400000000000000E-002	 1.100000000000000E-002	 1.300000000000000E-002	 1.300000000000000E-002	 
 5.700000000000000E-002	 7.700000000000000E-002	 7.400000000000000E-002	 7.700000000000000E-002	 5.300000000000000E-002	 6.400000000000000E-002	 7.400000000000000E-002	 8.400000000000001E-002	 9.700000000000000E-002	 6.500000000000000E-002	 7.099999999999999E-002	 7.600000000000000E-002	 8.500000000000001E-002	 9.300000000000000E-002	 1.050000000000000E-001	 6.000000000000000E-002	 7.000000000000001E-002	 8.500000000000001E-002	 9.200000000000000E-002	 1.010000000000000E-001	 1.120000000000000E-001	 8.200000000000000E-002	 8.300000000000000E-002	 8.400000000000001E-002	 8.200000000000000E-002	 8.400000000000001E-002	 8.400000000000001E-002	 8.699999999999999E-002	 8.900000000000000E-002	 8.900000000000000E-002	 9.200000000000000E-002	 9.500000000000000E-002	 1.000000000000000E-001	 1.050000000000000E-001	 1.080000000000000E-001	 1.110000000000000E-001	 4.800000000000000E-002	 4.800000000000000E-002	 4.800000000000000E-002	 3.400000000000000E-002	 3.200000000000000E-002	 3.100000000000000E-002	 2.400000000000000E-002	 2.400000000000000E-002	 2.300000000000000E-002	 2.000000000000000E-002	 2.000000000000000E-002	 2.000000000000000E-002	 1.800000000000000E-002	 1.800000000000000E-002	 1.700000000000000E-002	 6.000000000000000E-002	 6.800000000000000E-002	 7.199999999999999E-002	 6.900000000000001E-002	 7.500000000000000E-002	 7.900000000000000E-002	 7.600000000000000E-002	 8.300000000000000E-002	 8.500000000000001E-002	 8.500000000000001E-002	 9.000000000000000E-002	 9.400000000000000E-002	 9.700000000000000E-002	 1.030000000000000E-001	 1.060000000000000E-001	 2.500000000000000E-002	 3.200000000000000E-002	 3.600000000000000E-002	 2.400000000000000E-002	 2.800000000000000E-002	 2.600000000000000E-002	 2.000000000000000E-002	 2.200000000000000E-002	 2.100000000000000E-002	 1.600000000000000E-002	 1.600000000000000E-002	 1.700000000000000E-002	 1.400000000000000E-002	 1.500000000000000E-002	 1.500000000000000E-002	 
 8.300000000000000E-002	 1.110000000000000E-001	 1.090000000000000E-001	 1.110000000000000E-001	 7.600000000000000E-002	 8.900000000000000E-002	 1.020000000000000E-001	 1.150000000000000E-001	 1.300000000000000E-001	 9.100000000000000E-002	 9.900000000000000E-002	 1.040000000000000E-001	 1.120000000000000E-001	 1.230000000000000E-001	 1.360000000000000E-001	 8.400000000000001E-002	 1.040000000000000E-001	 1.140000000000000E-001	 1.190000000000000E-001	 1.330000000000000E-001	 1.430000000000000E-001	 1.180000000000000E-001	 1.190000000000000E-001	 1.200000000000000E-001	 1.170000000000000E-001	 1.180000000000000E-001	 1.190000000000000E-001	 1.240000000000000E-001	 1.250000000000000E-001	 1.290000000000000E-001	 1.300000000000000E-001	 1.350000000000000E-001	 1.340000000000000E-001	 1.450000000000000E-001	 1.480000000000000E-001	 1.490000000000000E-001	 6.900000000000001E-002	 6.900000000000001E-002	 6.900000000000001E-002	 4.800000000000000E-002	 4.600000000000000E-002	 4.600000000000000E-002	 3.600000000000000E-002	 3.400000000000000E-002	 3.300000000000000E-002	 2.800000000000000E-002	 2.800000000000000E-002	 2.700000000000000E-002	 2.500000000000000E-002	 2.600000000000000E-002	 2.300000000000000E-002	 8.500000000000001E-002	 9.700000000000000E-002	 1.030000000000000E-001	 9.700000000000000E-002	 1.060000000000000E-001	 1.110000000000000E-001	 1.060000000000000E-001	 1.150000000000000E-001	 1.190000000000000E-001	 1.170000000000000E-001	 1.280000000000000E-001	 1.290000000000000E-001	 1.330000000000000E-001	 1.440000000000000E-001	 1.470000000000000E-001	 3.600000000000000E-002	 4.700000000000000E-002	 5.200000000000000E-002	 3.400000000000000E-002	 3.800000000000000E-002	 3.800000000000000E-002	 2.900000000000000E-002	 3.000000000000000E-002	 3.000000000000000E-002	 2.100000000000000E-002	 2.400000000000000E-002	 2.500000000000000E-002	 2.300000000000000E-002	 2.500000000000000E-002	 2.200000000000000E-002	 
 1.180000000000000E-001	 1.590000000000000E-001	 1.550000000000000E-001	 1.600000000000000E-001	 1.070000000000000E-001	 1.250000000000000E-001	 1.430000000000000E-001	 1.600000000000000E-001	 1.780000000000000E-001	 1.310000000000000E-001	 1.380000000000000E-001	 1.440000000000000E-001	 1.540000000000000E-001	 1.670000000000000E-001	 1.820000000000000E-001	 1.190000000000000E-001	 1.400000000000000E-001	 1.570000000000000E-001	 1.670000000000000E-001	 1.790000000000000E-001	 2.060000000000000E-001	 1.910000000000000E-001	 1.720000000000000E-001	 1.710000000000000E-001	 1.670000000000000E-001	 1.690000000000000E-001	 1.700000000000000E-001	 1.730000000000000E-001	 1.760000000000000E-001	 1.780000000000000E-001	 1.850000000000000E-001	 1.870000000000000E-001	 1.880000000000000E-001	 2.020000000000000E-001	 2.060000000000000E-001	 2.080000000000000E-001	 1.020000000000000E-001	 1.040000000000000E-001	 1.040000000000000E-001	 8.400000000000001E-002	 7.000000000000001E-002	 6.900000000000001E-002	 6.600000000000000E-002	 5.400000000000000E-002	 5.400000000000000E-002	 5.500000000000000E-002	 4.600000000000000E-002	 4.400000000000000E-002	 4.800000000000000E-002	 4.100000000000000E-002	 4.000000000000000E-002	 1.220000000000000E-001	 1.400000000000000E-001	 2.050000000000000E-001	 1.430000000000000E-001	 1.510000000000000E-001	 1.590000000000000E-001	 1.510000000000000E-001	 1.630000000000000E-001	 1.680000000000000E-001	 1.640000000000000E-001	 1.750000000000000E-001	 1.780000000000000E-001	 1.850000000000000E-001	 1.940000000000000E-001	 2.000000000000000E-001	 5.200000000000000E-002	 6.700000000000000E-002	 7.500000000000000E-002	 5.000000000000000E-002	 5.200000000000000E-002	 5.500000000000000E-002	 4.100000000000000E-002	 4.400000000000000E-002	 4.300000000000000E-002	 3.600000000000000E-002	 3.600000000000000E-002	 3.600000000000000E-002	 3.300000000000000E-002	 3.200000000000000E-002	 3.100000000000000E-002	 
 1.680000000000000E-001	 2.280000000000000E-001	 2.270000000000000E-001	 2.320000000000000E-001	 1.520000000000000E-001	 1.750000000000000E-001	 2.000000000000000E-001	 2.250000000000000E-001	 2.470000000000000E-001	 1.850000000000000E-001	 1.970000000000000E-001	 2.010000000000000E-001	 2.170000000000000E-001	 2.290000000000000E-001	 2.460000000000000E-001	 1.680000000000000E-001	 1.970000000000000E-001	 2.110000000000000E-001	 2.310000000000000E-001	 2.480000000000000E-001	 2.790000000000000E-001	 2.410000000000000E-001	 2.420000000000000E-001	 2.430000000000000E-001	 2.370000000000000E-001	 2.370000000000000E-001	 2.390000000000000E-001	 2.450000000000000E-001	 2.470000000000000E-001	 2.500000000000000E-001	 2.540000000000000E-001	 2.570000000000000E-001	 2.620000000000000E-001	 2.810000000000000E-001	 2.840000000000000E-001	 2.890000000000000E-001	 1.420000000000000E-001	 1.420000000000000E-001	 1.410000000000000E-001	 9.700000000000000E-002	 8.900000000000000E-002	 9.200000000000000E-002	 7.099999999999999E-002	 6.600000000000000E-002	 6.700000000000000E-002	 5.900000000000000E-002	 5.400000000000000E-002	 5.500000000000000E-002	 5.100000000000000E-002	 5.200000000000000E-002	 5.800000000000000E-002	 1.730000000000000E-001	 1.960000000000000E-001	 2.100000000000000E-001	 1.970000000000000E-001	 2.130000000000000E-001	 2.190000000000000E-001	 2.110000000000000E-001	 2.280000000000000E-001	 2.360000000000000E-001	 2.310000000000000E-001	 2.460000000000000E-001	 2.540000000000000E-001	 2.560000000000000E-001	 2.680000000000000E-001	 2.770000000000000E-001	 7.400000000000000E-002	 9.500000000000000E-002	 1.070000000000000E-001	 7.199999999999999E-002	 7.300000000000000E-002	 7.800000000000000E-002	 5.900000000000000E-002	 5.700000000000000E-002	 6.000000000000000E-002	 5.100000000000000E-002	 4.900000000000000E-002	 5.100000000000000E-002	 4.700000000000000E-002	 4.400000000000000E-002	 4.500000000000000E-002	 
 2.430000000000000E-001	 3.280000000000000E-001	 3.270000000000000E-001	 3.330000000000000E-001	 2.150000000000000E-001	 2.490000000000000E-001	 2.810000000000000E-001	 3.170000000000000E-001	 3.440000000000000E-001	 2.610000000000000E-001	 2.750000000000000E-001	 2.810000000000000E-001	 2.970000000000000E-001	 3.140000000000000E-001	 3.350000000000000E-001	 2.380000000000000E-001	 2.810000000000000E-001	 2.950000000000000E-001	 3.200000000000000E-001	 3.380000000000000E-001	 3.840000000000000E-001	 3.460000000000000E-001	 3.470000000000000E-001	 3.480000000000000E-001	 3.380000000000000E-001	 3.410000000000000E-001	 3.410000000000000E-001	 3.500000000000000E-001	 3.530000000000000E-001	 3.550000000000000E-001	 3.640000000000000E-001	 3.660000000000000E-001	 3.690000000000000E-001	 3.950000000000000E-001	 4.000000000000000E-001	 4.050000000000000E-001	 2.040000000000000E-001	 2.030000000000000E-001	 2.030000000000000E-001	 1.330000000000000E-001	 1.310000000000000E-001	 1.300000000000000E-001	 1.000000000000000E-001	 9.600000000000000E-002	 9.500000000000000E-002	 8.200000000000000E-002	 7.800000000000000E-002	 7.900000000000000E-002	 7.400000000000000E-002	 6.900000000000001E-002	 7.000000000000001E-002	 2.480000000000000E-001	 2.810000000000000E-001	 2.980000000000000E-001	 2.780000000000000E-001	 3.030000000000000E-001	 3.140000000000000E-001	 3.000000000000000E-001	 3.230000000000000E-001	 3.340000000000000E-001	 3.270000000000000E-001	 3.460000000000000E-001	 3.570000000000000E-001	 3.600000000000000E-001	 3.800000000000000E-001	 3.900000000000000E-001	 1.060000000000000E-001	 1.390000000000000E-001	 1.540000000000000E-001	 9.700000000000000E-002	 1.050000000000000E-001	 1.130000000000000E-001	 8.000000000000000E-002	 8.100000000000000E-002	 8.599999999999999E-002	 7.099999999999999E-002	 6.900000000000001E-002	 7.199999999999999E-002	 6.700000000000000E-002	 6.200000000000000E-002	 6.600000000000000E-002	 
 3.490000000000000E-001	 4.730000000000000E-001	 4.690000000000000E-001	 4.760000000000000E-001	 3.070000000000000E-001	 3.540000000000000E-001	 3.990000000000000E-001	 4.470000000000000E-001	 4.940000000000000E-001	 3.730000000000000E-001	 3.910000000000000E-001	 3.980000000000000E-001	 4.210000000000000E-001	 4.430000000000000E-001	 4.680000000000000E-001	 3.400000000000000E-001	 3.980000000000000E-001	 4.230000000000000E-001	 4.470000000000000E-001	 5.250000000000000E-001	 5.649999999999999E-001	 4.960000000000000E-001	 4.970000000000000E-001	 4.970000000000000E-001	 4.840000000000000E-001	 4.850000000000000E-001	 4.860000000000000E-001	 5.000000000000000E-001	 5.020000000000000E-001	 5.040000000000000E-001	 5.170000000000000E-001	 5.200000000000000E-001	 5.230000000000000E-001	 5.590000000000001E-001	 5.649999999999999E-001	 5.629999999999999E-001	 2.940000000000000E-001	 2.950000000000000E-001	 2.950000000000000E-001	 1.920000000000000E-001	 1.900000000000000E-001	 1.860000000000000E-001	 1.440000000000000E-001	 1.360000000000000E-001	 1.390000000000000E-001	 1.180000000000000E-001	 1.150000000000000E-001	 1.120000000000000E-001	 1.000000000000000E-001	 1.010000000000000E-001	 1.150000000000000E-001	 3.580000000000000E-001	 4.050000000000000E-001	 4.290000000000000E-001	 3.980000000000000E-001	 4.330000000000000E-001	 4.500000000000000E-001	 4.290000000000000E-001	 4.630000000000000E-001	 4.770000000000000E-001	 4.610000000000000E-001	 4.900000000000000E-001	 5.050000000000000E-001	 5.110000000000000E-001	 5.330000000000000E-001	 5.470000000000000E-001	 1.540000000000000E-001	 2.010000000000000E-001	 2.240000000000000E-001	 1.350000000000000E-001	 1.510000000000000E-001	 1.640000000000000E-001	 1.140000000000000E-001	 1.190000000000000E-001	 1.270000000000000E-001	 9.800000000000000E-002	 1.010000000000000E-001	 1.070000000000000E-001	 8.900000000000000E-002	 9.000000000000000E-002	 1.030000000000000E-001	 
 5.000000000000000E-001	 6.770000000000000E-001	 6.770000000000000E-001	 6.860000000000001E-001	 4.390000000000000E-001	 5.050000000000000E-001	 5.690000000000000E-001	 6.350000000000000E-001	 7.020000000000000E-001	 5.330000000000000E-001	 5.600000000000001E-001	 5.679999999999999E-001	 5.930000000000000E-001	 6.220000000000000E-001	 6.520000000000000E-001	 4.880000000000000E-001	 5.639999999999999E-001	 5.920000000000000E-001	 6.250000000000000E-001	 7.230000000000000E-001	 7.850000000000000E-001	 7.200000000000000E-001	 7.210000000000000E-001	 7.220000000000000E-001	 6.940000000000000E-001	 6.960000000000000E-001	 6.960000000000000E-001	 7.170000000000000E-001	 7.220000000000000E-001	 7.240000000000000E-001	 7.400000000000000E-001	 7.450000000000000E-001	 7.450000000000000E-001	 7.980000000000000E-001	 8.020000000000000E-001	 8.040000000000000E-001	 4.210000000000000E-001	 4.220000000000000E-001	 4.190000000000000E-001	 2.790000000000000E-001	 2.680000000000000E-001	 2.730000000000000E-001	 2.040000000000000E-001	 1.940000000000000E-001	 2.010000000000000E-001	 1.690000000000000E-001	 1.590000000000000E-001	 1.630000000000000E-001	 1.500000000000000E-001	 1.450000000000000E-001	 1.500000000000000E-001	 5.100000000000000E-001	 5.770000000000000E-001	 6.130000000000000E-001	 5.710000000000000E-001	 6.230000000000000E-001	 6.430000000000000E-001	 6.130000000000000E-001	 6.580000000000000E-001	 6.790000000000000E-001	 6.600000000000000E-001	 6.990000000000000E-001	 7.130000000000000E-001	 7.250000000000000E-001	 7.600000000000000E-001	 7.750000000000000E-001	 2.150000000000000E-001	 2.840000000000000E-001	 3.200000000000000E-001	 1.890000000000000E-001	 2.180000000000000E-001	 2.270000000000000E-001	 1.560000000000000E-001	 1.710000000000000E-001	 1.820000000000000E-001	 1.370000000000000E-001	 1.460000000000000E-001	 1.490000000000000E-001	 1.270000000000000E-001	 1.300000000000000E-001	 1.350000000000000E-001	 
 7.190000000000000E-001	 9.730000000000000E-001	 9.710000000000000E-001	 9.860000000000000E-001	 6.310000000000000E-001	 7.210000000000000E-001	 8.159999999999999E-001	 9.050000000000000E-001	 1.002000000000000E+000	 7.630000000000000E-001	 7.970000000000000E-001	 8.110000000000001E-001	 8.490000000000000E-001	 8.870000000000000E-001	 9.310000000000000E-001	 6.970000000000000E-001	 8.159999999999999E-001	 9.000000000000000E-001	 9.610000000000000E-001	 1.052000000000000E+000	 1.112000000000000E+000	 1.027000000000000E+000	 1.028000000000000E+000	 1.028000000000000E+000	 9.960000000000000E-001	 9.980000000000000E-001	 9.980000000000000E-001	 1.024000000000000E+000	 1.031000000000000E+000	 1.031000000000000E+000	 1.053000000000000E+000	 1.060000000000000E+000	 1.066000000000000E+000	 1.138000000000000E+000	 1.140000000000000E+000	 1.145000000000000E+000	 6.060000000000000E-001	 6.040000000000000E-001	 6.030000000000000E-001	 3.890000000000000E-001	 3.820000000000000E-001	 3.890000000000000E-001	 2.950000000000000E-001	 2.920000000000000E-001	 2.780000000000000E-001	 2.350000000000000E-001	 2.350000000000000E-001	 2.390000000000000E-001	 2.130000000000000E-001	 2.200000000000000E-001	 2.480000000000000E-001	 7.350000000000000E-001	 8.340000000000000E-001	 8.830000000000000E-001	 8.230000000000000E-001	 8.950000000000000E-001	 9.260000000000000E-001	 8.830000000000000E-001	 9.500000000000000E-001	 9.780000000000000E-001	 9.480000000000000E-001	 9.990000000000000E-001	 1.021000000000000E+000	 1.035000000000000E+000	 1.086000000000000E+000	 1.105000000000000E+000	 3.100000000000000E-001	 4.100000000000000E-001	 4.570000000000000E-001	 2.680000000000000E-001	 3.020000000000000E-001	 3.370000000000000E-001	 2.210000000000000E-001	 2.470000000000000E-001	 2.510000000000000E-001	 1.930000000000000E-001	 2.100000000000000E-001	 2.180000000000000E-001	 1.810000000000000E-001	 1.890000000000000E-001	 1.910000000000000E-001	 
